player_id,team_id,year,team_name
275,1610612760,1996,Thunder
270,1610612747,1996,Lakers
383,1610612738,1996,Celtics
387,1610612765,1996,Pistons
392,1610612742,1996,Mavericks
394,1610612744,1996,Warriors
523,1610612761,1996,Raptors
521,1610612738,1996,Celtics
519,1610612744,1996,Warriors
516,1610612754,1996,Pacers
508,1610612761,1996,Raptors
505,1610612748,1996,Heat
504,1610612743,1996,Nuggets
501,1610612760,1996,Thunder
484,1610612749,1996,Bucks
480,1610612738,1996,Celtics
469,1610612759,1996,Spurs
265,1610612742,1996,Mavericks
468,1610612742,1996,Mavericks
460,1610612762,1996,Jazz
449,1610612747,1996,Lakers
448,1610612748,1996,Heat
429,1610612762,1996,Jazz
426,1610612749,1996,Bucks
415,1610612738,1996,Celtics
413,1610612751,1996,Nets
412,1610612742,1996,Mavericks
400,1610612759,1996,Spurs
398,1610612763,1996,Grizzlies
397,1610612766,1996,Hornets
466,1610612765,1996,Pistons
264,1610612759,1996,Spurs
259,1610612742,1996,Mavericks
258,1610612747,1996,Lakers
140,1610612765,1996,Pistons
134,1610612746,1996,Clippers
132,1610612749,1996,Bucks
128,1610612763,1996,Grizzlies
125,1610612763,1996,Grizzlies
124,1610612739,1996,Cavaliers
120,1610612765,1996,Pistons
106,1610612741,1996,Bulls
99,1610612747,1996,Lakers
95,1610612751,1996,Nets
70,1610612757,1996,Trail Blazers
141,1610612760,1996,Thunder
66,1610612764,1996,Wizards
61,1610612760,1996,Thunder
58,1610612756,1996,Suns
40,1610612748,1996,Heat
35,1610612753,1996,Magic
27,1610612750,1996,Timberwolves
19,1610612750,1996,Timberwolves
16,1610612750,1996,Timberwolves
14,1610612756,1996,Suns
11,1610612747,1996,Lakers
1089,1610612748,1996,Heat
0,1610612752,1996,Knicks
64,1610612737,1996,Hawks
524,1610612747,1996,Lakers
142,1610612738,1996,Celtics
149,1610612747,1996,Lakers
251,1610612761,1996,Raptors
247,1610612741,1996,Bulls
246,1610612762,1996,Jazz
241,1610612765,1996,Pistons
240,1610612763,1996,Grizzlies
239,1610612741,1996,Bulls
238,1610612752,1996,Knicks
216,1610612765,1996,Pistons
204,1610612754,1996,Pacers
201,1610612761,1996,Raptors
198,1610612763,1996,Grizzlies
143,1610612740,1996,Pelicans
196,1610612746,1996,Clippers
192,1610612750,1996,Timberwolves
190,1610612746,1996,Clippers
188,1610612762,1996,Jazz
186,1610612742,1996,Mavericks
182,1610612740,1996,Pelicans
180,1610612746,1996,Clippers
172,1610612756,1996,Suns
167,1610612759,1996,Spurs
164,1610612756,1996,Suns
158,1610612739,1996,Cavaliers
157,1610612753,1996,Magic
195,1610612742,1996,Mavericks
544,1610612745,1996,Rockets
272,1610612747,1996,Lakers
552,1610612765,1996,Pistons
856,1610612766,1996,Hornets
846,1610612742,1996,Mavericks
843,1610612740,1996,Pelicans
842,1610612741,1996,Bulls
841,1610612752,1996,Knicks
840,1610612748,1996,Heat
838,1610612756,1996,Suns
837,1610612745,1996,Rockets
833,1610612743,1996,Nuggets
831,1610612751,1996,Nets
823,1610612759,1996,Spurs
866,1610612758,1996,Kings
822,1610612748,1996,Heat
814,1610612758,1996,Kings
805,1610612766,1996,Hornets
804,1610612746,1996,Clippers
803,1610612763,1996,Grizzlies
799,1610612759,1996,Spurs
797,1610612753,1996,Magic
795,1610612764,1996,Wizards
792,1610612760,1996,Thunder
775,1610612759,1996,Spurs
773,1610612761,1996,Raptors
772,1610612741,1996,Bulls
816,1610612737,1996,Hawks
766,1610612754,1996,Pacers
871,1610612743,1996,Nuggets
877,1610612743,1996,Nuggets
1065,1610612740,1996,Pelicans
549,1610612745,1996,Rockets
1062,1610612744,1996,Warriors
1057,1610612742,1996,Mavericks
1039,1610612743,1996,Nuggets
1034,1610612755,1996,76ers
1029,1610612764,1996,Wizards
1016,1610612739,1996,Cavaliers
1002,1610612761,1996,Raptors
1001,1610612755,1996,76ers
